,user id,movie id,rating,timestamp
32162,390,283,4,1970-01-01
32163,474,132,4,1970-01-01
32164,94,686,4,1970-01-01
32165,195,143,5,1970-01-01
32166,559,188,5,1970-01-01
32167,393,64,4,1970-01-01
32168,504,1439,4,1970-01-01
32169,575,215,3,1970-01-01
32170,49,433,5,1970-01-01
32171,401,365,4,1970-01-01
32172,222,1011,4,1970-01-01
32173,536,271,3,1970-01-01
32174,501,406,3,1970-01-01
32175,301,109,5,1970-01-01
32176,243,736,4,1970-01-01
32177,537,151,2,1970-01-01
32178,72,241,4,1970-01-01
32179,503,233,5,1970-01-01
32180,5,395,2,1970-01-01
32181,483,538,2,1970-01-01
32182,435,385,5,1970-01-01
32183,493,235,2,1970-01-01
32184,584,114,4,1970-01-01
32185,189,630,4,1970-01-01
32186,407,181,3,1970-01-01
32187,560,319,4,1970-01-01
32188,498,98,4,1970-01-01
32189,280,315,5,1970-01-01
32190,543,15,3,1970-01-01
32191,535,22,3,1970-01-01
32192,108,748,3,1970-01-01
32193,113,237,3,1970-01-01
32194,554,87,4,1970-01-01
32195,430,1240,3,1970-01-01
32196,504,237,3,1970-01-01
32197,551,316,5,1970-01-01
32198,385,256,4,1970-01-01
32199,546,286,2,1970-01-01
32200,493,343,3,1970-01-01
32201,218,8,3,1970-01-01
32202,379,205,5,1970-01-01
32203,311,621,4,1970-01-01
32204,102,436,2,1970-01-01
32205,394,98,5,1970-01-01
32206,564,750,3,1970-01-01
32207,332,679,5,1970-01-01
32208,455,24,3,1970-01-01
32209,576,825,4,1970-01-01
32210,87,1181,3,1970-01-01
32211,457,143,5,1970-01-01
32212,497,139,3,1970-01-01
32213,16,531,5,1970-01-01
32214,398,525,3,1970-01-01
32215,378,203,4,1970-01-01
32216,349,121,2,1970-01-01
32217,278,315,4,1970-01-01
32218,262,486,5,1970-01-01
32219,311,416,4,1970-01-01
32220,247,300,2,1970-01-01
32221,72,655,5,1970-01-01
32222,104,111,1,1970-01-01
32223,288,880,1,1970-01-01
32224,61,300,5,1970-01-01
32225,398,502,3,1970-01-01
32226,334,221,5,1970-01-01
32227,301,568,4,1970-01-01
32228,299,249,3,1970-01-01
32229,236,692,4,1970-01-01
32230,416,403,5,1970-01-01
32231,64,196,4,1970-01-01
32232,508,1,5,1970-01-01
32233,6,530,4,1970-01-01
32234,381,479,5,1970-01-01
32235,200,758,3,1970-01-01
32236,276,433,4,1970-01-01
32237,201,1135,5,1970-01-01
32238,346,100,3,1970-01-01
32239,1,1,5,1970-01-01
32240,320,241,4,1970-01-01
32241,405,651,5,1970-01-01
32242,543,1194,4,1970-01-01
32243,318,26,5,1970-01-01
32244,87,435,5,1970-01-01
32245,41,414,4,1970-01-01
32246,405,904,1,1970-01-01
32247,533,234,2,1970-01-01
32248,378,126,4,1970-01-01
32249,18,98,5,1970-01-01
32250,42,237,4,1970-01-01
32251,92,5,4,1970-01-01
32252,320,808,4,1970-01-01
32253,407,565,3,1970-01-01
32254,406,1065,2,1970-01-01
32255,15,546,2,1970-01-01
32256,394,265,4,1970-01-01
32257,514,682,4,1970-01-01
32258,526,346,3,1970-01-01
32259,489,260,3,1970-01-01
32260,148,151,4,1970-01-01
32261,276,241,4,1970-01-01
32262,454,118,4,1970-01-01
32263,357,273,5,1970-01-01
32264,387,127,4,1970-01-01
32265,59,651,5,1970-01-01
32266,425,340,4,1970-01-01
32267,450,865,4,1970-01-01
32268,435,211,4,1970-01-01
32269,437,134,5,1970-01-01
32270,416,194,5,1970-01-01
32271,557,257,2,1970-01-01
32272,222,175,3,1970-01-01
32273,452,294,2,1970-01-01
32274,16,385,5,1970-01-01
32275,184,694,5,1970-01-01
32276,405,606,3,1970-01-01
32277,210,657,4,1970-01-01
32278,181,307,1,1970-01-01
32279,532,568,5,1970-01-01
32280,498,1007,3,1970-01-01
32281,246,198,4,1970-01-01
32282,416,251,5,1970-01-01
32283,343,57,5,1970-01-01
32284,429,3,2,1970-01-01
32285,551,566,5,1970-01-01
32286,243,458,4,1970-01-01
32287,361,83,3,1970-01-01
32288,524,237,3,1970-01-01
32289,588,31,3,1970-01-01
32290,565,179,5,1970-01-01
32291,538,405,3,1970-01-01
32292,151,132,5,1970-01-01
32293,497,792,3,1970-01-01
32294,450,484,3,1970-01-01
32295,500,584,1,1970-01-01
32296,587,995,3,1970-01-01
32297,506,490,3,1970-01-01
32298,361,23,5,1970-01-01
32299,145,515,5,1970-01-01
32300,485,294,1,1970-01-01
32301,469,654,4,1970-01-01
32302,269,1040,1,1970-01-01
32303,77,641,5,1970-01-01
32304,569,1,4,1970-01-01
32305,408,312,3,1970-01-01
32306,429,157,4,1970-01-01
32307,474,71,5,1970-01-01
32308,488,70,3,1970-01-01
32309,387,229,2,1970-01-01
32310,506,28,4,1970-01-01
32311,13,801,3,1970-01-01
32312,249,135,5,1970-01-01
32313,393,1063,4,1970-01-01
32314,496,625,4,1970-01-01
32315,323,873,3,1970-01-01
32316,269,523,5,1970-01-01
32317,373,214,4,1970-01-01
32318,450,1033,3,1970-01-01
32319,498,164,3,1970-01-01
32320,488,28,4,1970-01-01
32321,336,998,1,1970-01-01
32322,94,797,2,1970-01-01
32323,94,391,3,1970-01-01
32324,438,100,4,1970-01-01
32325,453,385,3,1970-01-01
32326,14,210,5,1970-01-01
32327,378,1042,3,1970-01-01
32328,546,98,5,1970-01-01
32329,553,131,5,1970-01-01
32330,302,301,4,1970-01-01
32331,380,182,3,1970-01-01
32332,569,3,1,1970-01-01
32333,479,190,4,1970-01-01
32334,314,1519,4,1970-01-01
32335,246,235,3,1970-01-01
32336,446,302,4,1970-01-01
32337,177,135,5,1970-01-01
32338,458,469,4,1970-01-01
32339,93,283,4,1970-01-01
32340,363,650,2,1970-01-01
32341,493,265,5,1970-01-01
32342,100,349,3,1970-01-01
32343,286,82,3,1970-01-01
32344,85,955,4,1970-01-01
32345,160,933,3,1970-01-01
32346,20,174,4,1970-01-01
32347,347,181,5,1970-01-01
32348,567,1131,4,1970-01-01
32349,59,410,3,1970-01-01
32350,535,283,4,1970-01-01
32351,503,654,5,1970-01-01
32352,553,604,5,1970-01-01
32353,524,866,2,1970-01-01
32354,557,508,4,1970-01-01
32355,305,135,3,1970-01-01
32356,354,88,2,1970-01-01
32357,457,549,4,1970-01-01
32358,380,956,4,1970-01-01
32359,567,1204,5,1970-01-01
32360,272,205,5,1970-01-01
32361,568,606,5,1970-01-01
32362,387,8,4,1970-01-01
32363,276,24,4,1970-01-01
32364,504,51,4,1970-01-01
32365,13,551,1,1970-01-01
32366,405,1470,2,1970-01-01
32367,393,1000,3,1970-01-01
32368,449,410,3,1970-01-01
32369,328,97,3,1970-01-01
32370,184,639,3,1970-01-01
32371,399,117,2,1970-01-01
32372,568,835,4,1970-01-01
32373,478,218,3,1970-01-01
32374,574,315,3,1970-01-01
32375,199,100,3,1970-01-01
32376,569,283,4,1970-01-01
32377,450,199,5,1970-01-01
32378,193,23,4,1970-01-01
32379,577,996,3,1970-01-01
32380,529,323,4,1970-01-01
32381,305,251,5,1970-01-01
32382,290,176,4,1970-01-01
32383,468,475,4,1970-01-01
32384,504,396,2,1970-01-01
32385,268,184,4,1970-01-01
32386,346,183,4,1970-01-01
32387,24,289,3,1970-01-01
32388,12,591,5,1970-01-01
32389,514,408,5,1970-01-01
32390,474,7,5,1970-01-01
32391,502,358,4,1970-01-01
32392,363,380,4,1970-01-01
32393,91,127,5,1970-01-01
32394,536,21,3,1970-01-01
32395,193,403,3,1970-01-01
32396,64,144,3,1970-01-01
32397,586,628,3,1970-01-01
32398,492,186,3,1970-01-01
32399,214,171,4,1970-01-01
32400,556,479,5,1970-01-01
32401,73,179,5,1970-01-01
32402,308,275,4,1970-01-01
32403,280,409,3,1970-01-01
32404,271,546,2,1970-01-01
32405,49,557,3,1970-01-01
32406,514,1014,2,1970-01-01
32407,311,133,3,1970-01-01
32408,118,641,5,1970-01-01
32409,497,810,3,1970-01-01
32410,436,1468,5,1970-01-01
32411,60,637,4,1970-01-01
32412,405,1478,1,1970-01-01
32413,468,612,4,1970-01-01
32414,301,197,5,1970-01-01
32415,184,203,3,1970-01-01
32416,527,324,3,1970-01-01
32417,157,286,5,1970-01-01
32418,493,763,4,1970-01-01
32419,560,756,2,1970-01-01
32420,497,229,2,1970-01-01
32421,90,990,3,1970-01-01
32422,303,215,5,1970-01-01
32423,378,686,4,1970-01-01
32424,417,555,1,1970-01-01
32425,164,515,4,1970-01-01
32426,402,286,5,1970-01-01
32427,467,298,4,1970-01-01
32428,484,588,5,1970-01-01
32429,201,231,2,1970-01-01
32430,276,388,2,1970-01-01
32431,363,423,3,1970-01-01
32432,576,435,4,1970-01-01
32433,181,117,2,1970-01-01
32434,585,1488,4,1970-01-01
32435,447,65,3,1970-01-01
32436,119,412,4,1970-01-01
32437,91,210,5,1970-01-01
32438,541,465,4,1970-01-01
32439,222,732,4,1970-01-01
32440,455,1034,2,1970-01-01
32441,429,356,3,1970-01-01
32442,201,466,4,1970-01-01
32443,464,301,4,1970-01-01
32444,288,190,1,1970-01-01
32445,435,752,3,1970-01-01
32446,47,683,3,1970-01-01
32447,587,748,1,1970-01-01
32448,320,800,4,1970-01-01
32449,378,729,4,1970-01-01
32450,562,462,5,1970-01-01
32451,59,610,4,1970-01-01
32452,559,73,4,1970-01-01
32453,416,1516,5,1970-01-01
32454,291,941,4,1970-01-01
32455,536,511,5,1970-01-01
32456,13,795,2,1970-01-01
32457,313,632,4,1970-01-01
32458,489,873,3,1970-01-01
32459,64,423,4,1970-01-01
32460,532,1415,2,1970-01-01
32461,216,569,3,1970-01-01
32462,533,430,5,1970-01-01
32463,145,294,4,1970-01-01
32464,181,876,1,1970-01-01
32465,405,184,1,1970-01-01
32466,416,591,5,1970-01-01
32467,524,541,1,1970-01-01
32468,560,864,3,1970-01-01
32469,399,1244,3,1970-01-01
32470,393,243,4,1970-01-01
32471,385,18,5,1970-01-01
32472,508,216,5,1970-01-01
32473,527,193,3,1970-01-01
32474,494,322,2,1970-01-01
32475,151,474,5,1970-01-01
32476,416,9,5,1970-01-01
32477,57,284,3,1970-01-01
32478,44,737,1,1970-01-01
32479,519,263,5,1970-01-01
32480,522,523,5,1970-01-01
32481,464,294,4,1970-01-01
32482,416,469,4,1970-01-01
32483,468,293,5,1970-01-01
32484,28,609,3,1970-01-01
32485,495,742,5,1970-01-01
32486,588,721,5,1970-01-01
32487,250,258,4,1970-01-01
32488,334,68,3,1970-01-01
32489,201,230,3,1970-01-01
32490,506,82,5,1970-01-01
32491,546,288,4,1970-01-01
32492,234,432,4,1970-01-01
32493,354,258,4,1970-01-01
32494,138,12,5,1970-01-01
32495,416,286,5,1970-01-01
32496,551,121,5,1970-01-01
32497,472,362,5,1970-01-01
32498,13,603,4,1970-01-01
32499,283,21,3,1970-01-01
32500,369,890,3,1970-01-01
32501,550,323,5,1970-01-01
32502,536,582,2,1970-01-01
32503,488,9,4,1970-01-01
32504,486,936,3,1970-01-01
32505,357,476,3,1970-01-01
32506,402,515,5,1970-01-01
32507,387,428,4,1970-01-01
32508,299,915,4,1970-01-01
32509,326,181,4,1970-01-01
32510,503,714,4,1970-01-01
32511,321,174,3,1970-01-01
32512,478,145,1,1970-01-01
32513,232,269,3,1970-01-01
32514,521,182,3,1970-01-01
32515,394,233,3,1970-01-01
32516,545,22,3,1970-01-01
32517,518,7,3,1970-01-01
32518,532,734,3,1970-01-01
32519,378,99,4,1970-01-01
32520,416,918,4,1970-01-01
32521,399,754,3,1970-01-01
32522,206,749,2,1970-01-01
32523,458,32,4,1970-01-01
32524,402,10,2,1970-01-01
32525,211,230,3,1970-01-01
32526,207,462,3,1970-01-01
32527,416,1,5,1970-01-01
32528,294,237,4,1970-01-01
32529,200,63,4,1970-01-01
32530,342,125,2,1970-01-01
32531,536,31,3,1970-01-01
32532,392,515,5,1970-01-01
32533,445,235,1,1970-01-01
32534,489,689,5,1970-01-01
32535,102,1240,2,1970-01-01
32536,456,410,4,1970-01-01
32537,109,722,3,1970-01-01
32538,425,232,3,1970-01-01
32539,417,518,5,1970-01-01
32540,389,739,2,1970-01-01
32541,500,535,3,1970-01-01
32542,577,204,4,1970-01-01
32543,517,111,3,1970-01-01
32544,473,25,4,1970-01-01
32545,493,98,4,1970-01-01
32546,264,645,4,1970-01-01
32547,201,1421,3,1970-01-01
32548,318,70,5,1970-01-01
32549,429,238,5,1970-01-01
32550,428,312,4,1970-01-01
32551,405,1193,1,1970-01-01
32552,549,50,5,1970-01-01
32553,269,191,5,1970-01-01
32554,391,58,4,1970-01-01
32555,357,220,5,1970-01-01
32556,535,42,3,1970-01-01
32557,561,53,3,1970-01-01
32558,347,371,1,1970-01-01
32559,536,387,3,1970-01-01
32560,291,1,5,1970-01-01
32561,215,1063,5,1970-01-01
32562,201,1006,2,1970-01-01
32563,343,950,3,1970-01-01
32564,374,978,2,1970-01-01
32565,320,570,4,1970-01-01
32566,504,167,3,1970-01-01
32567,520,274,3,1970-01-01
32568,331,234,4,1970-01-01
32569,38,1036,4,1970-01-01
32570,345,226,3,1970-01-01
32571,523,727,4,1970-01-01
32572,389,642,4,1970-01-01
32573,452,111,3,1970-01-01
32574,551,161,5,1970-01-01
32575,460,713,4,1970-01-01
32576,325,82,3,1970-01-01
32577,126,340,5,1970-01-01
32578,334,151,4,1970-01-01
32579,518,100,4,1970-01-01
32580,283,294,4,1970-01-01
32581,72,77,4,1970-01-01
32582,189,207,5,1970-01-01
32583,30,892,4,1970-01-01
32584,278,313,5,1970-01-01
32585,479,879,4,1970-01-01
32586,336,1051,2,1970-01-01
32587,462,271,1,1970-01-01
32588,373,226,3,1970-01-01
32589,440,921,5,1970-01-01
32590,500,208,4,1970-01-01
32591,110,258,4,1970-01-01
32592,194,76,2,1970-01-01
32593,454,121,4,1970-01-01
32594,560,260,1,1970-01-01
32595,311,539,4,1970-01-01
32596,551,50,2,1970-01-01
32597,263,699,4,1970-01-01
32598,72,591,5,1970-01-01
32599,561,109,1,1970-01-01
32600,226,109,4,1970-01-01
32601,401,1,2,1970-01-01
32602,500,255,3,1970-01-01
32603,401,276,4,1970-01-01
32604,15,248,1,1970-01-01
32605,565,212,5,1970-01-01
32606,385,443,3,1970-01-01
32607,560,423,4,1970-01-01
32608,472,355,3,1970-01-01
32609,339,566,3,1970-01-01
32610,527,213,4,1970-01-01
32611,227,14,4,1970-01-01
32612,332,252,5,1970-01-01
32613,556,48,5,1970-01-01
32614,439,1048,4,1970-01-01
32615,450,311,4,1970-01-01
32616,504,655,4,1970-01-01
32617,566,1232,2,1970-01-01
32618,399,282,3,1970-01-01
32619,567,221,5,1970-01-01
32620,497,381,3,1970-01-01
32621,289,125,2,1970-01-01
32622,6,485,5,1970-01-01
32623,533,378,4,1970-01-01
32624,425,127,4,1970-01-01
32625,141,831,2,1970-01-01
32626,526,147,4,1970-01-01
32627,514,732,5,1970-01-01
32628,6,137,5,1970-01-01
32629,561,489,4,1970-01-01
32630,569,25,4,1970-01-01
32631,198,191,4,1970-01-01
32632,363,231,1,1970-01-01
32633,586,665,3,1970-01-01
32634,445,908,1,1970-01-01
32635,405,1560,1,1970-01-01
32636,41,188,4,1970-01-01
32637,379,64,5,1970-01-01
32638,251,147,3,1970-01-01
32639,537,137,4,1970-01-01
32640,399,77,2,1970-01-01
32641,10,462,3,1970-01-01
32642,533,65,4,1970-01-01
32643,64,121,2,1970-01-01
32644,429,404,4,1970-01-01
32645,344,1142,5,1970-01-01
32646,178,423,4,1970-01-01
32647,371,393,2,1970-01-01
32648,508,101,5,1970-01-01
32649,561,1009,4,1970-01-01
32650,276,1011,3,1970-01-01
32651,455,223,4,1970-01-01
32652,379,172,4,1970-01-01
32653,450,433,3,1970-01-01
32654,538,98,5,1970-01-01
32655,254,181,5,1970-01-01
32656,18,283,5,1970-01-01
32657,529,292,4,1970-01-01
32658,314,866,4,1970-01-01
32659,561,15,3,1970-01-01
32660,95,188,3,1970-01-01
32661,504,1421,4,1970-01-01
32662,295,121,4,1970-01-01
32663,564,827,3,1970-01-01
32664,507,827,5,1970-01-01
32665,312,625,3,1970-01-01
32666,587,327,3,1970-01-01
32667,229,269,4,1970-01-01
32668,283,409,4,1970-01-01
32669,537,82,2,1970-01-01
32670,235,496,4,1970-01-01
32671,132,484,4,1970-01-01
32672,197,228,4,1970-01-01
32673,496,17,3,1970-01-01
32674,59,975,4,1970-01-01
32675,3,339,3,1970-01-01
32676,137,680,5,1970-01-01
32677,49,1083,2,1970-01-01
32678,466,385,4,1970-01-01
32679,453,963,4,1970-01-01
32680,7,64,5,1970-01-01
32681,130,565,3,1970-01-01
32682,497,98,4,1970-01-01
32683,282,300,3,1970-01-01
32684,497,408,4,1970-01-01
32685,485,245,3,1970-01-01
32686,145,134,4,1970-01-01
32687,88,319,3,1970-01-01
32688,551,135,5,1970-01-01
32689,280,389,5,1970-01-01
32690,385,211,3,1970-01-01
32691,372,333,5,1970-01-01
32692,532,66,5,1970-01-01
32693,409,1097,2,1970-01-01
32694,194,13,4,1970-01-01
32695,294,121,5,1970-01-01
32696,537,417,2,1970-01-01
32697,506,182,5,1970-01-01
32698,479,1,5,1970-01-01
32699,535,1124,4,1970-01-01
32700,363,657,5,1970-01-01
32701,311,399,4,1970-01-01
32702,417,144,3,1970-01-01
32703,453,69,4,1970-01-01
32704,144,8,4,1970-01-01
32705,582,948,1,1970-01-01
32706,389,210,2,1970-01-01
32707,298,514,4,1970-01-01
32708,540,741,3,1970-01-01
32709,362,322,3,1970-01-01
32710,530,50,4,1970-01-01
32711,480,642,4,1970-01-01
32712,57,181,5,1970-01-01
32713,476,209,4,1970-01-01
32714,566,8,4,1970-01-01
32715,345,464,3,1970-01-01
32716,293,544,3,1970-01-01
32717,379,144,5,1970-01-01
32718,219,879,4,1970-01-01
32719,253,220,4,1970-01-01
32720,234,1461,2,1970-01-01
32721,92,370,1,1970-01-01
32722,380,506,3,1970-01-01
32723,267,174,5,1970-01-01
32724,196,287,3,1970-01-01
32725,454,316,4,1970-01-01
32726,391,511,5,1970-01-01
32727,178,56,4,1970-01-01
32728,533,479,4,1970-01-01
32729,561,211,4,1970-01-01
32730,39,270,4,1970-01-01
32731,536,183,3,1970-01-01
32732,399,941,3,1970-01-01
32733,313,523,5,1970-01-01
32734,551,616,5,1970-01-01
32735,95,153,5,1970-01-01
32736,503,246,5,1970-01-01
32737,498,628,4,1970-01-01
32738,77,246,5,1970-01-01
32739,567,480,4,1970-01-01
32740,301,455,5,1970-01-01
32741,394,282,3,1970-01-01
32742,507,300,5,1970-01-01
32743,177,217,3,1970-01-01
32744,327,301,3,1970-01-01
32745,543,117,3,1970-01-01
32746,206,683,1,1970-01-01
32747,552,1277,3,1970-01-01
32748,553,646,4,1970-01-01
32749,210,301,4,1970-01-01
32750,302,680,2,1970-01-01
32751,435,122,3,1970-01-01
32752,180,201,2,1970-01-01
32753,480,165,5,1970-01-01
32754,532,300,5,1970-01-01
32755,216,257,3,1970-01-01
32756,405,1206,1,1970-01-01
32757,542,1059,4,1970-01-01
32758,254,22,4,1970-01-01
32759,405,802,1,1970-01-01
32760,141,926,4,1970-01-01
32761,509,300,3,1970-01-01
32762,254,225,3,1970-01-01
32763,420,475,4,1970-01-01
32764,269,410,4,1970-01-01
32765,343,471,4,1970-01-01
32766,416,559,3,1970-01-01
32767,584,258,4,1970-01-01
32768,339,50,4,1970-01-01
32769,194,549,3,1970-01-01
32770,187,168,5,1970-01-01
32771,303,721,4,1970-01-01
32772,393,751,2,1970-01-01
32773,12,708,3,1970-01-01
32774,359,121,4,1970-01-01
32775,342,547,5,1970-01-01
32776,591,787,3,1970-01-01
32777,524,497,2,1970-01-01
32778,547,354,4,1970-01-01
32779,438,255,4,1970-01-01
32780,116,1214,3,1970-01-01
32781,537,237,3,1970-01-01
32782,460,676,4,1970-01-01
32783,49,50,1,1970-01-01
32784,137,210,5,1970-01-01
32785,494,174,5,1970-01-01
32786,69,98,5,1970-01-01
32787,210,4,4,1970-01-01
32788,406,699,4,1970-01-01
32789,551,15,5,1970-01-01
32790,53,1087,4,1970-01-01
32791,472,117,3,1970-01-01
32792,437,607,5,1970-01-01
32793,566,1193,5,1970-01-01
32794,504,563,3,1970-01-01
32795,585,1347,2,1970-01-01
32796,95,650,4,1970-01-01
32797,455,42,2,1970-01-01
32798,389,503,3,1970-01-01
32799,500,179,4,1970-01-01
32800,561,19,3,1970-01-01
32801,579,845,4,1970-01-01
32802,410,754,3,1970-01-01
32803,271,509,4,1970-01-01
32804,566,423,2,1970-01-01
32805,305,1512,3,1970-01-01
32806,62,1132,2,1970-01-01
32807,178,9,2,1970-01-01
32808,13,637,2,1970-01-01
32809,533,190,2,1970-01-01
32810,378,181,4,1970-01-01
32811,415,269,4,1970-01-01
32812,539,50,3,1970-01-01
32813,386,24,4,1970-01-01
32814,504,151,4,1970-01-01
32815,194,467,5,1970-01-01
32816,416,127,5,1970-01-01
32817,504,210,4,1970-01-01
32818,417,27,3,1970-01-01
32819,437,660,4,1970-01-01
32820,587,881,2,1970-01-01
32821,363,518,4,1970-01-01
32822,437,155,3,1970-01-01
32823,314,379,3,1970-01-01
32824,465,191,4,1970-01-01
32825,465,199,3,1970-01-01
32826,92,195,5,1970-01-01
32827,588,365,5,1970-01-01
32828,548,1405,3,1970-01-01
32829,434,237,5,1970-01-01
32830,420,408,4,1970-01-01
32831,537,460,2,1970-01-01
32832,197,265,5,1970-01-01
32833,26,118,3,1970-01-01
32834,486,250,1,1970-01-01
32835,263,271,1,1970-01-01
32836,255,564,1,1970-01-01
32837,398,230,3,1970-01-01
32838,416,432,2,1970-01-01
32839,537,615,3,1970-01-01
32840,228,750,3,1970-01-01
32841,537,269,3,1970-01-01
32842,527,156,3,1970-01-01
32843,385,236,2,1970-01-01
32844,561,1524,4,1970-01-01
32845,313,333,4,1970-01-01
32846,455,317,3,1970-01-01
32847,543,207,5,1970-01-01
32848,436,39,3,1970-01-01
32849,488,199,4,1970-01-01
32850,267,665,4,1970-01-01
32851,31,319,4,1970-01-01
32852,532,829,3,1970-01-01
32853,248,176,5,1970-01-01
32854,263,136,4,1970-01-01
32855,561,518,4,1970-01-01
32856,22,636,3,1970-01-01
32857,7,603,4,1970-01-01
32858,238,471,4,1970-01-01
32859,20,820,2,1970-01-01
32860,299,488,4,1970-01-01
32861,314,845,5,1970-01-01
32862,398,796,3,1970-01-01
32863,177,963,4,1970-01-01
32864,409,322,2,1970-01-01
32865,276,1141,3,1970-01-01
32866,552,14,4,1970-01-01
32867,332,282,5,1970-01-01
32868,314,196,3,1970-01-01
32869,59,484,4,1970-01-01
32870,479,358,1,1970-01-01
32871,13,484,5,1970-01-01
32872,561,1139,1,1970-01-01
32873,90,20,4,1970-01-01
32874,271,88,4,1970-01-01
32875,588,204,5,1970-01-01
32876,95,542,2,1970-01-01
32877,246,981,1,1970-01-01
32878,405,1471,1,1970-01-01
32879,416,1217,4,1970-01-01
32880,13,138,1,1970-01-01
32881,296,237,5,1970-01-01
32882,475,316,5,1970-01-01
32883,30,174,5,1970-01-01
32884,405,939,5,1970-01-01
32885,533,9,4,1970-01-01
32886,452,143,3,1970-01-01
32887,405,1063,5,1970-01-01
32888,561,678,2,1970-01-01
32889,409,1524,4,1970-01-01
32890,92,237,4,1970-01-01
32891,501,181,4,1970-01-01
32892,164,717,3,1970-01-01
32893,401,64,3,1970-01-01
32894,234,307,2,1970-01-01
32895,15,235,1,1970-01-01
32896,157,340,5,1970-01-01
32897,553,98,5,1970-01-01
32898,537,207,4,1970-01-01
32899,533,1282,3,1970-01-01
32900,435,148,3,1970-01-01
32901,425,1089,2,1970-01-01
32902,374,1513,2,1970-01-01
32903,430,628,3,1970-01-01
32904,561,468,1,1970-01-01
32905,532,1210,4,1970-01-01
32906,519,324,1,1970-01-01
32907,473,137,4,1970-01-01
32908,294,291,2,1970-01-01
32909,591,1017,3,1970-01-01
32910,311,77,5,1970-01-01
32911,507,689,5,1970-01-01
32912,404,270,4,1970-01-01
32913,71,181,3,1970-01-01
32914,524,525,3,1970-01-01
32915,170,259,3,1970-01-01
32916,581,50,4,1970-01-01
32917,327,269,3,1970-01-01
32918,144,61,3,1970-01-01
32919,334,265,3,1970-01-01
32920,22,24,5,1970-01-01
32921,349,471,3,1970-01-01
32922,411,566,4,1970-01-01
32923,486,766,4,1970-01-01
32924,303,1411,2,1970-01-01
32925,442,53,3,1970-01-01
32926,392,289,5,1970-01-01
32927,23,224,5,1970-01-01
32928,587,875,1,1970-01-01
32929,535,238,4,1970-01-01
32930,189,500,5,1970-01-01
32931,379,576,4,1970-01-01
32932,459,328,3,1970-01-01
32933,308,216,3,1970-01-01
32934,546,346,5,1970-01-01
32935,208,517,3,1970-01-01
32936,254,415,3,1970-01-01
32937,539,131,4,1970-01-01
32938,459,230,4,1970-01-01
32939,11,357,5,1970-01-01
32940,532,485,5,1970-01-01
32941,405,537,1,1970-01-01
32942,587,349,3,1970-01-01
32943,399,735,3,1970-01-01
32944,405,520,2,1970-01-01
32945,484,50,5,1970-01-01
32946,181,1059,1,1970-01-01
32947,498,1142,4,1970-01-01
32948,524,931,3,1970-01-01
32949,457,132,5,1970-01-01
32950,373,550,3,1970-01-01
32951,62,651,4,1970-01-01
32952,228,137,1,1970-01-01
32953,13,117,3,1970-01-01
32954,292,235,3,1970-01-01
32955,429,627,2,1970-01-01
32956,62,403,4,1970-01-01
32957,456,1324,4,1970-01-01
32958,150,288,4,1970-01-01
32959,417,616,2,1970-01-01
32960,561,124,3,1970-01-01
32961,161,257,3,1970-01-01
32962,214,462,4,1970-01-01
32963,440,1191,5,1970-01-01
32964,574,321,1,1970-01-01
32965,336,290,3,1970-01-01
32966,545,648,3,1970-01-01
32967,83,406,2,1970-01-01
32968,552,717,3,1970-01-01
32969,343,153,5,1970-01-01
32970,406,428,5,1970-01-01
32971,363,678,1,1970-01-01
32972,131,127,4,1970-01-01
32973,104,294,3,1970-01-01
32974,399,231,3,1970-01-01
32975,18,973,3,1970-01-01
32976,207,849,3,1970-01-01
32977,397,878,1,1970-01-01
32978,270,581,5,1970-01-01
32979,244,401,3,1970-01-01
32980,537,457,1,1970-01-01
32981,500,660,2,1970-01-01
32982,484,510,4,1970-01-01
32983,378,620,3,1970-01-01
32984,503,20,5,1970-01-01
32985,268,544,3,1970-01-01
32986,560,13,3,1970-01-01
32987,523,629,5,1970-01-01
32988,177,173,4,1970-01-01
32989,455,462,3,1970-01-01
32990,94,665,3,1970-01-01
32991,528,310,3,1970-01-01
32992,561,222,3,1970-01-01
32993,451,881,4,1970-01-01
32994,575,322,3,1970-01-01
32995,555,87,4,1970-01-01
32996,592,418,4,1970-01-01
32997,145,282,5,1970-01-01
32998,69,307,2,1970-01-01
32999,393,797,3,1970-01-01
33000,270,860,5,1970-01-01
33001,553,307,4,1970-01-01
33002,458,193,4,1970-01-01
33003,54,546,3,1970-01-01
33004,425,831,3,1970-01-01
33005,487,1244,2,1970-01-01
33006,516,310,4,1970-01-01
33007,257,582,5,1970-01-01
33008,374,483,3,1970-01-01
33009,268,203,5,1970-01-01
33010,422,1187,4,1970-01-01
33011,580,825,4,1970-01-01
33012,77,15,2,1970-01-01
33013,551,959,5,1970-01-01
33014,303,741,4,1970-01-01
33015,264,1118,4,1970-01-01
33016,271,285,4,1970-01-01
33017,308,176,4,1970-01-01
33018,334,955,1,1970-01-01
33019,276,399,2,1970-01-01
33020,316,83,4,1970-01-01
33021,435,762,4,1970-01-01
33022,532,153,4,1970-01-01
33023,13,311,3,1970-01-01
33024,128,924,3,1970-01-01
33025,521,721,4,1970-01-01
33026,60,404,3,1970-01-01
33027,592,124,5,1970-01-01
33028,88,313,3,1970-01-01
33029,463,13,3,1970-01-01
33030,75,13,5,1970-01-01
