,user id,rating,movie title
11818,399.0,3.0,"Mirror Has Two Faces, The (1996)"
11819,261.0,3.0,Cats Don't Dance (1997)
11820,18.0,5.0,Delicatessen (1991)
11821,158.0,4.0,Pinocchio (1940)
11822,244.0,5.0,"Graduate, The (1967)"
11823,72.0,3.0,"Cable Guy, The (1996)"
11824,303.0,5.0,Crooklyn (1994)
11825,37.0,5.0,Taxi Driver (1976)
11826,398.0,3.0,Some Like It Hot (1959)
11827,327.0,4.0,Evil Dead II (1987)
11828,25.0,3.0,Hear My Song (1991)
11829,222.0,5.0,Richard III (1995)
11830,28.0,2.0,Conan the Barbarian (1981)
11831,387.0,3.0,"Lawnmower Man, The (1992)"
11832,69.0,5.0,Heavy Metal (1981)
11833,342.0,3.0,Palookaville (1996)
11834,141.0,1.0,Romy and Michele's High School Reunion (1997)
11835,268.0,5.0,Trainspotting (1996)
11836,308.0,3.0,Persuasion (1995)
11837,293.0,4.0,Welcome to the Dollhouse (1995)
11838,82.0,4.0,Pump Up the Volume (1990)
11839,82.0,1.0,"Cry, the Beloved Country (1995)"
11840,142.0,3.0,Evita (1996)
11841,264.0,1.0,That Thing You Do! (1996)
11842,117.0,4.0,Snow White and the Seven Dwarfs (1937)
11843,233.0,5.0,Restoration (1995)
11844,159.0,4.0,Dragonheart (1996)
11845,227.0,3.0,2 Days in the Valley (1996)
11846,244.0,4.0,"Man of No Importance, A (1994)"
11847,234.0,3.0,Free Willy (1993)
11848,25.0,5.0,Cinema Paradiso (1988)
11849,296.0,5.0,Priest (1994)
11850,107.0,5.0,Gattaca (1997)
11851,13.0,5.0,Bananas (1971)
11852,95.0,4.0,In the Line of Fire (1993)
11853,216.0,4.0,Mystery Science Theater 3000: The Movie (1996)
11854,279.0,3.0,Homeward Bound II: Lost in San Francisco (1996)
11855,15.0,1.0,FairyTale: A True Story (1997)
11856,380.0,3.0,Fresh (1994)
11857,181.0,1.0,"Phantom, The (1996)"
11858,115.0,4.0,"Blob, The (1958)"
11859,363.0,2.0,Wyatt Earp (1994)
11860,354.0,5.0,"English Patient, The (1996)"
11861,95.0,4.0,Clueless (1995)
11862,1.0,3.0,Under Siege (1992)
11863,145.0,3.0,Spy Hard (1996)
11864,347.0,5.0,Much Ado About Nothing (1993)
11865,312.0,5.0,Leaving Las Vegas (1995)
11866,373.0,4.0,"Queen Margot (Reine Margot, La) (1994)"
11867,245.0,2.0,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1963)
11868,61.0,2.0,Kiss the Girls (1997)
11869,397.0,3.0,Gaslight (1944)
11870,7.0,5.0,"Blues Brothers, The (1980)"
11871,116.0,2.0,Desperate Measures (1998)
11872,122.0,3.0,Courage Under Fire (1996)
11873,361.0,4.0,"Silence of the Lambs, The (1991)"
11874,379.0,3.0,Batman (1989)
11875,244.0,4.0,GoodFellas (1990)
11876,318.0,5.0,"Return of the Pink Panther, The (1974)"
11877,290.0,3.0,Trainspotting (1996)
11878,200.0,4.0,Mary Shelley's Frankenstein (1994)
11879,45.0,4.0,Raising Arizona (1987)
11880,225.0,5.0,Mary Poppins (1964)
11881,60.0,4.0,Giant (1956)
11882,55.0,1.0,"Perfect World, A (1993)"
11883,271.0,4.0,Bedknobs and Broomsticks (1971)
11884,387.0,1.0,Village of the Damned (1995)
11885,259.0,4.0,Evil Dead II (1987)
11886,119.0,4.0,Top Hat (1935)
11887,279.0,4.0,Now and Then (1995)
11888,312.0,5.0,Dead Man Walking (1995)
11889,92.0,4.0,"Paris, Texas (1984)"
11890,158.0,3.0,Jimmy Hollywood (1994)
11891,92.0,2.0,All Dogs Go to Heaven 2 (1996)
11892,327.0,2.0,Miller's Crossing (1990)
11893,128.0,5.0,Mr. Holland's Opus (1995)
11894,67.0,5.0,Babe (1995)
11895,16.0,5.0,It Happened One Night (1934)
11896,87.0,5.0,"Silence of the Lambs, The (1991)"
11897,389.0,3.0,Lord of Illusions (1995)
11898,393.0,4.0,"Santa Clause, The (1994)"
11899,58.0,5.0,What's Eating Gilbert Grape (1993)
11900,308.0,4.0,Top Gun (1986)
11901,255.0,1.0,Spy Hard (1996)
11902,121.0,1.0,"Fifth Element, The (1997)"
11903,200.0,4.0,"Man Without a Face, The (1993)"
11904,13.0,1.0,"Mirror Has Two Faces, The (1996)"
11905,214.0,3.0,FairyTale: A True Story (1997)
11906,399.0,3.0,True Crime (1995)
11907,271.0,4.0,"Ruling Class, The (1972)"
11908,266.0,4.0,Phenomenon (1996)
11909,354.0,3.0,Widows' Peak (1994)
11910,336.0,4.0,Restoration (1995)
11911,316.0,5.0,Tin Cup (1996)
11912,87.0,3.0,Down by Law (1986)
11913,15.0,5.0,"Cry, the Beloved Country (1995)"
11914,246.0,4.0,Courage Under Fire (1996)
11915,92.0,3.0,Once Upon a Time... When We Were Colored (1995)
11916,379.0,4.0,"Blob, The (1958)"
11917,301.0,3.0,"Substance of Fire, The (1996)"
11918,229.0,3.0,"MatchMaker, The (1997)"
11919,43.0,3.0,Blue in the Face (1995)
11920,351.0,4.0,"Newton Boys, The (1998)"
11921,203.0,4.0,"Birdcage, The (1996)"
11922,145.0,5.0,Conspiracy Theory (1997)
11923,268.0,3.0,Shadowlands (1993)
11924,6.0,3.0,Gandhi (1982)
11925,294.0,3.0,Diabolique (1996)
11926,282.0,3.0,Mad City (1997)
11927,379.0,4.0,"Right Stuff, The (1983)"
11928,14.0,3.0,Unforgiven (1992)
11929,94.0,2.0,"Sword in the Stone, The (1963)"
11930,24.0,4.0,George of the Jungle (1997)
11931,391.0,3.0,"Grand Day Out, A (1992)"
11932,251.0,5.0,"Princess Bride, The (1987)"
11933,267.0,5.0,"First Wives Club, The (1996)"
11934,46.0,4.0,Sleeper (1973)
11935,292.0,4.0,"English Patient, The (1996)"
11936,276.0,4.0,Indiana Jones and the Last Crusade (1989)
11937,222.0,2.0,"Sound of Music, The (1965)"
11938,27.0,4.0,"Cable Guy, The (1996)"
11939,402.0,4.0,Contact (1997)
11940,301.0,4.0,Across the Sea of Time (1995)
11941,167.0,3.0,Waiting to Exhale (1995)
11942,7.0,5.0,Stephen King's The Langoliers (1995)
11943,370.0,3.0,Pump Up the Volume (1990)
11944,320.0,4.0,Glengarry Glen Ross (1992)
11945,206.0,2.0,Breakdown (1997)
11946,326.0,2.0,"Crow, The (1994)"
11947,373.0,5.0,M*A*S*H (1970)
11948,201.0,4.0,Quiz Show (1994)
11949,387.0,5.0,That Thing You Do! (1996)
11950,59.0,4.0,"Adventures of Robin Hood, The (1938)"
11951,249.0,5.0,North by Northwest (1959)
11952,314.0,1.0,It's My Party (1995)
11953,280.0,5.0,Surviving the Game (1994)
11954,354.0,3.0,Two Much (1996)
11955,12.0,5.0,Batman Forever (1995)
11956,378.0,3.0,Sling Blade (1996)
11957,60.0,4.0,Return of the Jedi (1983)
11958,267.0,4.0,Renaissance Man (1994)
11959,354.0,5.0,Stargate (1994)
11960,72.0,5.0,"Apartment, The (1960)"
11961,256.0,3.0,Free Willy (1993)
11962,378.0,2.0,Jaws (1975)
11963,7.0,5.0,Raging Bull (1980)
11964,244.0,5.0,Eve's Bayou (1997)
11965,303.0,1.0,In & Out (1997)
11966,57.0,3.0,Sleeper (1973)
11967,334.0,3.0,Bram Stoker's Dracula (1992)
11968,293.0,4.0,"Blob, The (1958)"
11969,388.0,4.0,Frisk (1995)
11970,42.0,3.0,Kingpin (1996)
11971,18.0,3.0,Radioland Murders (1994)
11972,216.0,4.0,Home Alone (1990)
11973,250.0,3.0,How to Make an American Quilt (1995)
11974,181.0,1.0,"Peacemaker, The (1997)"
11975,210.0,5.0,Contact (1997)
11976,269.0,5.0,"First Wives Club, The (1996)"
11977,399.0,2.0,Secrets & Lies (1996)
11978,167.0,2.0,Faster Pussycat! Kill! Kill! (1965)
11979,336.0,4.0,Star Wars (1977)
11980,378.0,3.0,Red Rock West (1992)
11981,263.0,4.0,When Harry Met Sally... (1989)
11982,332.0,4.0,Patton (1970)
11983,271.0,1.0,"Very Brady Sequel, A (1996)"
11984,366.0,5.0,"Blues Brothers, The (1980)"
11985,268.0,5.0,Cinema Paradiso (1988)
11986,223.0,5.0,Taxi Driver (1976)
11987,156.0,5.0,Return of the Jedi (1983)
11988,239.0,5.0,Dead Man Walking (1995)
11989,7.0,4.0,In the Line of Fire (1993)
11990,63.0,3.0,Unstrung Heroes (1995)
11991,345.0,5.0,"Blob, The (1958)"
11992,2.0,4.0,Contact (1997)
11993,164.0,4.0,"Chamber, The (1996)"
11994,72.0,5.0,Heavy Metal (1981)
11995,301.0,1.0,Sabrina (1995)
11996,267.0,4.0,Patton (1970)
11997,276.0,4.0,As Good As It Gets (1997)
11998,314.0,5.0,If Lucy Fell (1996)
11999,56.0,5.0,Dead Poets Society (1989)
12000,177.0,2.0,"House of Yes, The (1997)"
12001,311.0,5.0,Army of Darkness (1993)
12002,267.0,4.0,North by Northwest (1959)
12003,117.0,1.0,Die Hard (1988)
12004,46.0,4.0,GoodFellas (1990)
12005,43.0,4.0,Bad Moon (1996)
12006,64.0,4.0,Bio-Dome (1996)
12007,399.0,3.0,Inventing the Abbotts (1997)
12008,354.0,3.0,Restoration (1995)
12009,164.0,5.0,GoodFellas (1990)
12010,296.0,4.0,Sense and Sensibility (1995)
12011,44.0,3.0,In the Bleak Midwinter (1995)
12012,301.0,4.0,"Perfect Candidate, A (1996)"
12013,95.0,2.0,"Nightmare Before Christmas, The (1993)"
12014,1.0,4.0,Jerry Maguire (1996)
12015,197.0,5.0,Supercop (1992)
12016,232.0,3.0,Mars Attacks! (1996)
12017,336.0,3.0,"Little Rascals, The (1994)"
12018,305.0,3.0,Amadeus (1984)
12019,62.0,4.0,Pink Floyd - The Wall (1982)
12020,389.0,5.0,"People vs. Larry Flynt, The (1996)"
12021,387.0,4.0,Bananas (1971)
12022,81.0,1.0,Tales from the Crypt Presents: Bordello of Blood (1996)
12023,207.0,3.0,Dead Man Walking (1995)
12024,338.0,5.0,"Paris, Texas (1984)"
12025,222.0,1.0,Blood For Dracula (Andy Warhol's Dracula) (1974)
12026,299.0,3.0,Mercury Rising (1998)
12027,24.0,5.0,Everyone Says I Love You (1996)
12028,7.0,4.0,"Little Rascals, The (1994)"
12029,92.0,3.0,Othello (1995)
12030,29.0,4.0,Snow White and the Seven Dwarfs (1937)
12031,303.0,3.0,King of the Hill (1993)
12032,380.0,3.0,Star Trek IV: The Voyage Home (1986)
12033,264.0,5.0,Real Genius (1985)
12034,335.0,4.0,Gattaca (1997)
12035,244.0,4.0,"First Wives Club, The (1996)"
12036,348.0,3.0,Restoration (1995)
12037,217.0,1.0,Ace Ventura: When Nature Calls (1995)
12038,7.0,3.0,Homeward Bound: The Incredible Journey (1993)
12039,343.0,4.0,"Devil's Advocate, The (1997)"
12040,384.0,5.0,Heat (1995)
12041,378.0,4.0,Striking Distance (1993)
12042,137.0,4.0,"Fifth Element, The (1997)"
12043,92.0,4.0,Ed Wood (1994)
12044,116.0,2.0,Dante's Peak (1997)
12045,101.0,4.0,"Birdcage, The (1996)"
12046,321.0,4.0,Sirens (1994)
12047,77.0,5.0,Natural Born Killers (1994)
12048,262.0,5.0,Everyone Says I Love You (1996)
12049,312.0,4.0,Night of the Living Dead (1968)
12050,393.0,4.0,Leaving Las Vegas (1995)
12051,268.0,5.0,Turbo: A Power Rangers Movie (1997)
12052,363.0,2.0,What Happened Was... (1994)
12053,200.0,4.0,Four Rooms (1995)
12054,62.0,3.0,To Gillian on Her 37th Birthday (1996)
12055,234.0,3.0,In & Out (1997)
12056,393.0,2.0,Commandments (1997)
12057,77.0,3.0,"Lawnmower Man, The (1992)"
12058,277.0,4.0,Victor/Victoria (1982)
12059,240.0,4.0,Fierce Creatures (1997)
12060,48.0,4.0,Delicatessen (1991)
12061,197.0,3.0,Fatal Instinct (1993)
12062,338.0,4.0,Citizen Kane (1941)
12063,113.0,3.0,Bed of Roses (1996)
12064,347.0,3.0,Mighty Aphrodite (1995)
12065,315.0,4.0,Return of the Jedi (1983)
12066,393.0,4.0,"Sound of Music, The (1965)"
12067,379.0,2.0,Homeward Bound II: Lost in San Francisco (1996)
12068,136.0,3.0,Disclosure (1994)
12069,33.0,4.0,U Turn (1997)
12070,82.0,4.0,North by Northwest (1959)
12071,187.0,5.0,Leaving Las Vegas (1995)
12072,111.0,2.0,Time Tracers (1995)
12073,387.0,4.0,Anaconda (1997)
12074,327.0,4.0,"Boot, Das (1981)"
12075,373.0,4.0,Sunset Blvd. (1950)
12076,295.0,5.0,Kolya (1996)
12077,379.0,3.0,Ghost (1990)
12078,94.0,4.0,"Nutty Professor, The (1996)"
12079,378.0,3.0,When a Man Loves a Woman (1994)
12080,343.0,5.0,"Cry, the Beloved Country (1995)"
12081,346.0,4.0,"Firm, The (1993)"
12082,10.0,4.0,Top Gun (1986)
12083,375.0,4.0,Executive Decision (1996)
12084,158.0,4.0,"Devil's Own, The (1997)"
12085,235.0,4.0,Amadeus (1984)
12086,21.0,2.0,"Believers, The (1987)"
12087,389.0,2.0,Strange Days (1995)
12088,345.0,3.0,U Turn (1997)
12089,26.0,3.0,Donnie Brasco (1997)
12090,213.0,5.0,Evil Dead II (1987)
12091,5.0,3.0,Cinderella (1950)
12092,58.0,1.0,"Indian in the Cupboard, The (1995)"
12093,399.0,3.0,Dead Man Walking (1995)
12094,395.0,3.0,Sleeper (1973)
12095,293.0,2.0,Heaven's Prisoners (1996)
12096,188.0,3.0,Go Fish (1994)
12097,222.0,4.0,"Full Monty, The (1997)"
12098,3.0,2.0,"Edge, The (1997)"
12099,25.0,4.0,"Postino, Il (1994)"
12100,308.0,1.0,"Rainmaker, The (1997)"
12101,214.0,3.0,Taxi Driver (1976)
12102,42.0,5.0,Hot Shots! Part Deux (1993)
12103,262.0,3.0,Heathers (1989)
12104,255.0,4.0,Thinner (1996)
12105,254.0,2.0,Boxing Helena (1993)
12106,94.0,3.0,Dances with Wolves (1990)
12107,42.0,3.0,"Day the Earth Stood Still, The (1951)"
12108,299.0,4.0,I'm Not Rappaport (1996)
12109,109.0,3.0,Forrest Gump (1994)
12110,301.0,1.0,Children of the Corn: The Gathering (1996)
12111,57.0,3.0,Private Parts (1997)
12112,263.0,4.0,12 Angry Men (1957)
12113,228.0,3.0,Patton (1970)
12114,342.0,4.0,Patton (1970)
12115,290.0,2.0,Grease (1978)
12116,311.0,1.0,Sabrina (1954)
12117,47.0,5.0,Ulee's Gold (1997)
12118,378.0,3.0,Secrets & Lies (1996)
12119,301.0,3.0,Jean de Florette (1986)
12120,72.0,4.0,"Piano, The (1993)"
12121,213.0,4.0,"First Wives Club, The (1996)"
12122,192.0,5.0,When Night Is Falling (1995)
12123,339.0,5.0,Rumble in the Bronx (1995)
12124,144.0,4.0,Desperado (1995)
12125,42.0,4.0,Mars Attacks! (1996)
12126,255.0,2.0,My Favorite Year (1982)
12127,224.0,5.0,Being There (1979)
12128,332.0,3.0,In the Bleak Midwinter (1995)
12129,315.0,3.0,Go Fish (1994)
12130,236.0,2.0,Ace Ventura: Pet Detective (1994)
12131,301.0,3.0,Dear God (1996)
12132,374.0,4.0,Glengarry Glen Ross (1992)
12133,125.0,2.0,Naked Gun 33 1/3: The Final Insult (1994)
12134,21.0,3.0,Blood For Dracula (Andy Warhol's Dracula) (1974)
12135,262.0,3.0,East of Eden (1955)
12136,328.0,3.0,"Game, The (1997)"
12137,379.0,2.0,"Nightmare Before Christmas, The (1993)"
12138,7.0,3.0,Star Trek: The Wrath of Khan (1982)
12139,339.0,4.0,"Godfather, The (1972)"
12140,197.0,1.0,Marvin's Room (1996)
12141,334.0,4.0,"Boot, Das (1981)"
12142,379.0,4.0,Jean de Florette (1986)
12143,109.0,4.0,"Graduate, The (1967)"
12144,320.0,4.0,"Crow: City of Angels, The (1996)"
12145,348.0,3.0,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1963)
12146,152.0,4.0,"Madness of King George, The (1994)"
12147,328.0,3.0,Star Trek III: The Search for Spock (1984)
12148,6.0,2.0,"Crossing Guard, The (1995)"
12149,18.0,4.0,"Magnificent Seven, The (1954)"
12150,374.0,3.0,Beautiful Girls (1996)
12151,312.0,5.0,Delicatessen (1991)
12152,308.0,3.0,On Golden Pond (1981)
12153,2.0,5.0,In the Name of the Father (1993)
12154,4.0,5.0,Breakdown (1997)
12155,60.0,3.0,It's a Wonderful Life (1946)
12156,368.0,3.0,Dances with Wolves (1990)
12157,212.0,4.0,Marvin's Room (1996)
12158,48.0,4.0,Harold and Maude (1971)
12159,90.0,4.0,"39 Steps, The (1935)"
12160,271.0,3.0,Midnight in the Garden of Good and Evil (1997)
12161,92.0,3.0,Mallrats (1995)
12162,269.0,3.0,Army of Darkness (1993)
12163,254.0,3.0,"Godfather: Part II, The (1974)"
12164,92.0,3.0,Operation Dumbo Drop (1995)
12165,29.0,4.0,Event Horizon (1997)
12166,279.0,4.0,True Lies (1994)
12167,365.0,3.0,"Postino, Il (1994)"
12168,308.0,4.0,"Shining, The (1980)"
12169,95.0,2.0,"Nosferatu (Nosferatu, eine Symphonie des Grauens) (1922)"
12170,25.0,3.0,Nikita (La Femme Nikita) (1990)
12171,269.0,5.0,"Empire Strikes Back, The (1980)"
12172,269.0,5.0,"Killing Fields, The (1984)"
12173,254.0,4.0,Snow White and the Seven Dwarfs (1937)
12174,253.0,4.0,Terminator 2: Judgment Day (1991)
12175,320.0,4.0,Female Perversions (1996)
12176,13.0,4.0,"Juror, The (1996)"
12177,102.0,2.0,Monty Python and the Holy Grail (1974)
12178,110.0,4.0,Batman Forever (1995)
12179,399.0,3.0,Poison Ivy II (1995)
12180,64.0,3.0,"Mask, The (1994)"
12181,91.0,4.0,What's Eating Gilbert Grape (1993)
12182,122.0,4.0,Children of the Corn: The Gathering (1996)
12183,163.0,4.0,"Silence of the Lambs, The (1991)"
12184,301.0,4.0,Blade Runner (1982)
12185,184.0,3.0,Taxi Driver (1976)
12186,1.0,2.0,"Pillow Book, The (1995)"
12187,361.0,3.0,Flipper (1996)
12188,293.0,5.0,What's Eating Gilbert Grape (1993)
12189,280.0,3.0,Con Air (1997)
12190,378.0,4.0,Jaws 2 (1978)
12191,393.0,3.0,Gumby: The Movie (1995)
12192,331.0,5.0,"Mrs. Brown (Her Majesty, Mrs. Brown) (1997)"
12193,268.0,3.0,G.I. Jane (1997)
12194,206.0,3.0,Air Bud (1997)
12195,301.0,3.0,Return of the Jedi (1983)
12196,63.0,3.0,Tales from the Crypt Presents: Bordello of Blood (1996)
12197,49.0,5.0,Pump Up the Volume (1990)
12198,18.0,3.0,"Great Race, The (1965)"
12199,151.0,4.0,High Noon (1952)
12200,109.0,5.0,Army of Darkness (1993)
12201,77.0,2.0,Drop Zone (1994)
12202,320.0,4.0,"Nightmare Before Christmas, The (1993)"
12203,96.0,2.0,Ben-Hur (1959)
12204,160.0,4.0,Lone Star (1996)
12205,21.0,1.0,In the Bleak Midwinter (1995)
12206,354.0,3.0,"Lion King, The (1994)"
12207,313.0,4.0,Children of the Corn: The Gathering (1996)
12208,197.0,4.0,George of the Jungle (1997)
12209,271.0,4.0,Jane Eyre (1996)
12210,227.0,3.0,Willy Wonka and the Chocolate Factory (1971)
12211,126.0,5.0,Smilla's Sense of Snow (1997)
12212,250.0,3.0,"Philadelphia Story, The (1940)"
12213,101.0,3.0,Across the Sea of Time (1995)
12214,15.0,4.0,Matilda (1996)
12215,334.0,5.0,Babe (1995)
12216,6.0,5.0,Sneakers (1992)
12217,174.0,3.0,Homeward Bound II: Lost in San Francisco (1996)
12218,378.0,4.0,Grateful Dead (1995)
12219,256.0,4.0,Richard III (1995)
12220,387.0,4.0,"Adventures of Priscilla, Queen of the Desert, The (1994)"
12221,7.0,5.0,Hellraiser: Bloodline (1996)
12222,254.0,2.0,Theodore Rex (1995)
12223,63.0,3.0,Mother Night (1996)
12224,37.0,5.0,"Big Squeeze, The (1996)"
12225,95.0,4.0,"Sound of Music, The (1965)"
12226,393.0,5.0,Mighty Aphrodite (1995)
12227,63.0,2.0,Moll Flanders (1996)
12228,201.0,4.0,Platoon (1986)
12229,146.0,4.0,Ulee's Gold (1997)
12230,92.0,3.0,Groundhog Day (1993)
12231,13.0,5.0,Schindler's List (1993)
12232,370.0,3.0,Bad Moon (1996)
12233,314.0,5.0,What's Eating Gilbert Grape (1993)
12234,85.0,4.0,"Transformers: The Movie, The (1986)"
12235,160.0,2.0,"Flower of My Secret, The (Flor de mi secreto, La) (1995)"
12236,381.0,5.0,Touch of Evil (1958)
12237,199.0,4.0,Restoration (1995)
12238,279.0,4.0,"Hudsucker Proxy, The (1994)"
12239,144.0,3.0,Princess Caraboo (1994)
12240,381.0,3.0,Exit to Eden (1994)
12241,180.0,5.0,Kicking and Screaming (1995)
12242,299.0,3.0,Cold Comfort Farm (1995)
12243,373.0,3.0,Batman Forever (1995)
12244,40.0,2.0,Smilla's Sense of Snow (1997)
12245,6.0,4.0,Jurassic Park (1993)
12246,7.0,5.0,Bananas (1971)
12247,399.0,4.0,"Crossing Guard, The (1995)"
12248,95.0,3.0,"Blues Brothers, The (1980)"
12249,393.0,4.0,Unzipped (1995)
12250,378.0,4.0,"Doors, The (1991)"
12251,156.0,3.0,Wag the Dog (1997)
12252,295.0,1.0,Outbreak (1995)
12253,328.0,3.0,Sirens (1994)
12254,21.0,2.0,Turbulence (1997)
12255,366.0,2.0,Nosferatu a Venezia (1986)
12256,149.0,2.0,Seven Years in Tibet (1997)
12257,213.0,5.0,Victor/Victoria (1982)
12258,353.0,5.0,Marvin's Room (1996)
12259,373.0,3.0,"Age of Innocence, The (1993)"
12260,144.0,4.0,Bram Stoker's Dracula (1992)
12261,215.0,3.0,"Lion King, The (1994)"
12262,61.0,2.0,Smilla's Sense of Snow (1997)
12263,181.0,1.0,Gabbeh (1996)
12264,363.0,1.0,Naked (1993)
12265,331.0,4.0,Andre (1994)
12266,62.0,5.0,"Good, The Bad and The Ugly, The (1966)"
12267,378.0,5.0,Ulee's Gold (1997)
12268,95.0,2.0,Miami Rhapsody (1995)
12269,396.0,3.0,"Replacement Killers, The (1998)"
12270,234.0,2.0,"Firm, The (1993)"
12271,87.0,4.0,Local Hero (1983)
12272,128.0,5.0,Big Night (1996)
12273,385.0,2.0,Cat People (1982)
12274,327.0,3.0,"Flintstones, The (1994)"
12275,308.0,3.0,"Saint, The (1997)"
12276,279.0,1.0,Ghost in the Shell (Kokaku kidotai) (1995)
12277,320.0,4.0,Touch (1997)
12278,403.0,4.0,Flipper (1996)
12279,405.0,4.0,Priest (1994)
12280,307.0,5.0,Wings of Desire (1987)
12281,354.0,2.0,Reservoir Dogs (1992)
12282,101.0,4.0,Secrets & Lies (1996)
12283,141.0,4.0,Twister (1996)
12284,389.0,3.0,"Perez Family, The (1995)"
12285,194.0,4.0,"Wild Bunch, The (1969)"
12286,280.0,4.0,Sleepover (1995)
12287,379.0,4.0,"Man Without a Face, The (1993)"
12288,303.0,4.0,"Awfully Big Adventure, An (1995)"
12289,198.0,5.0,Stand by Me (1986)
12290,201.0,1.0,Tales from the Hood (1995)
12291,70.0,2.0,"Misérables, Les (1995)"
12292,342.0,1.0,House Arrest (1996)
12293,389.0,4.0,Bringing Up Baby (1938)
12294,147.0,4.0,Dark City (1998)
12295,239.0,5.0,Interview with the Vampire (1994)
12296,342.0,4.0,Copycat (1995)
12297,380.0,4.0,Better Off Dead... (1985)
12298,331.0,3.0,"Preacher's Wife, The (1996)"
12299,184.0,3.0,True Romance (1993)
12300,62.0,3.0,Candyman: Farewell to the Flesh (1995)
12301,88.0,4.0,Dark City (1998)
12302,362.0,2.0,"House of Yes, The (1997)"
12303,251.0,5.0,"Fifth Element, The (1997)"
12304,325.0,4.0,"Thin Man, The (1934)"
12305,315.0,5.0,Gattaca (1997)
12306,303.0,4.0,"Fast, Cheap & Out of Control (1997)"
12307,343.0,5.0,Two Bits (1995)
12308,22.0,4.0,Once Upon a Time in America (1984)
12309,310.0,5.0,"Lost World: Jurassic Park, The (1997)"
12310,213.0,4.0,"Time to Kill, A (1996)"
12311,327.0,3.0,Beavis and Butt-head Do America (1996)
12312,222.0,3.0,Touch (1997)
12313,269.0,2.0,Shanghai Triad (Yao a yao yao dao waipo qiao) (1995)
12314,214.0,4.0,Sneakers (1992)
12315,303.0,4.0,Pulp Fiction (1994)
12316,13.0,3.0,Picnic (1955)
12317,385.0,5.0,Cosi (1996)
12318,168.0,2.0,She's the One (1996)
12319,20.0,3.0,"Big Squeeze, The (1996)"
12320,297.0,4.0,Gattaca (1997)
12321,393.0,3.0,Free Willy 3: The Rescue (1997)
12322,46.0,5.0,Fire Down Below (1997)
12323,367.0,5.0,Blood For Dracula (Andy Warhol's Dracula) (1974)
12324,328.0,3.0,"Young Poisoner's Handbook, The (1995)"
12325,308.0,5.0,Cat on a Hot Tin Roof (1958)
12326,116.0,2.0,Air Bud (1997)
12327,144.0,1.0,Home Alone (1990)
12328,363.0,3.0,Desperate Measures (1998)
12329,7.0,4.0,Young Frankenstein (1974)
12330,221.0,1.0,Maya Lin: A Strong Clear Vision (1994)
12331,264.0,5.0,M*A*S*H (1970)
12332,267.0,4.0,Blade Runner (1982)
12333,329.0,5.0,Heat (1995)
12334,85.0,4.0,Best Men (1997)
12335,326.0,5.0,"Blob, The (1958)"
12336,222.0,4.0,Unforgiven (1992)
12337,367.0,4.0,Amityville 1992: It's About Time (1992)
12338,224.0,3.0,"Davy Crockett, King of the Wild Frontier (1955)"
12339,378.0,4.0,"Ice Storm, The (1997)"
12340,334.0,1.0,Star Trek: The Wrath of Khan (1982)
12341,345.0,2.0,House Arrest (1996)
12342,381.0,4.0,Kicking and Screaming (1995)
12343,332.0,4.0,Alien: Resurrection (1997)
12344,399.0,3.0,Faster Pussycat! Kill! Kill! (1965)
12345,396.0,3.0,Air Bud (1997)
12346,256.0,5.0,Star Trek VI: The Undiscovered Country (1991)
12347,216.0,3.0,Forbidden Planet (1956)
12348,357.0,4.0,Space Jam (1996)
12349,117.0,4.0,Mute Witness (1994)
12350,345.0,4.0,Home Alone (1990)
12351,18.0,3.0,Unzipped (1995)
12352,141.0,4.0,Desperate Measures (1998)
12353,158.0,2.0,Dave (1993)
12354,328.0,3.0,Nothing to Lose (1994)
12355,344.0,5.0,Mighty Aphrodite (1995)
12356,169.0,4.0,Meet Me in St. Louis (1944)
12357,389.0,4.0,Crooklyn (1994)
12358,77.0,5.0,So I Married an Axe Murderer (1993)
12359,10.0,4.0,"Good, The Bad and The Ugly, The (1966)"
12360,303.0,3.0,That Thing You Do! (1996)
12361,313.0,3.0,Star Trek III: The Search for Spock (1984)
12362,224.0,4.0,M (1931)
12363,218.0,3.0,Tommy Boy (1995)
12364,244.0,2.0,Twister (1996)
12365,13.0,3.0,"Young Poisoner's Handbook, The (1995)"
12366,365.0,4.0,Leaving Las Vegas (1995)
12367,214.0,5.0,Mighty Aphrodite (1995)
12368,299.0,3.0,Burnt By the Sun (1994)
12369,230.0,4.0,"Godfather: Part II, The (1974)"
12370,100.0,3.0,Alien: Resurrection (1997)
12371,354.0,5.0,"Flintstones, The (1994)"
12372,326.0,4.0,Burnt Offerings (1976)
12373,315.0,4.0,I.Q. (1994)
12374,155.0,2.0,Crash (1996)
12375,259.0,4.0,Snow White and the Seven Dwarfs (1937)
12376,244.0,5.0,Cape Fear (1991)
12377,119.0,2.0,Diabolique (1996)
12378,175.0,5.0,"Maltese Falcon, The (1941)"
12379,373.0,4.0,Twister (1996)
12380,274.0,4.0,Bed of Roses (1996)
12381,312.0,4.0,Return of the Jedi (1983)
12382,401.0,3.0,Twister (1996)
12383,394.0,5.0,Wolf (1994)
12384,95.0,4.0,Angels in the Outfield (1994)
12385,345.0,3.0,Trees Lounge (1996)
12386,405.0,1.0,Stalingrad (1993)
